id	title	description	price	condition	link	image_link	availability	brand	mpn	adult 	product_weight	shipping_weight
1001003178	DiaGal Planscheibe 10", grit 1200 	Galvanisch belegt Planscheibe, 25cm Durchmesser, Körnung 1200, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	61.999999999959 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-10-zoll-25cm/diagal-planscheibe-10-grit-1200 	https://shop.aquarus.net/media/images/org/1001003178-003.jpg 	in_stock	Aquarus	1001003178 	no	0.5300 kg	0.5300 kg
1001002433	DiaGal Planscheibe 12", grit 80 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 80, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-80 	https://shop.aquarus.net/media/images/org/1001003174-004.jpg 	in_stock	Aquarus	1001002433 	no	0.6800 kg	0.6800 kg
1001002434	DiaGal Planscheibe 12", grit 120 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 120, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-120 	https://shop.aquarus.net/media/images/org/1001003175-002.jpg 	in_stock	Aquarus	1001002434 	no	0.6800 kg	0.6800 kg
1001002435	DiaGal Planscheibe 12", grit 220 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 220, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-220 	https://shop.aquarus.net/media/images/org/1001003176-002.jpg 	in_stock	Aquarus	1001002435 	no	0.6800 kg	0.6800 kg
1001002436	DiaGal Planscheibe 12", grit 360 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 320, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-360 	https://shop.aquarus.net/media/images/org/1001003177-003.jpg 	in_stock	Aquarus	1001002436 	no	0.6800 kg	0.6800 kg
1001002437	DiaGal Planscheibe 12", grit 600 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 600, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-600 	https://shop.aquarus.net/media/images/org/1001003177-003.jpg 	in_stock	Aquarus	1001002437 	no	0.6800 kg	0.6800 kg
1001002439	DiaGal Planscheibe 12", grit 3000 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 3000, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-3000 	https://shop.aquarus.net/media/images/org/1001003178-003.jpg 	in_stock	Aquarus	1001002439 	no	0.6800 kg	0.6800 kg
1001002438	DiaGal Planscheibe 12", grit 1200 	Galvanisch belegt Planscheibe, 30cm Durchmesser, Körnung 1200, ohne Träger,  Fixierung der Planscheibe auf  Trägerscheibe durch Kleber oder Magnetscheibe möglich, Einsatz auf allen handelsüblichen Flachschleifmaschinen, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	104.99999999994 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-12-zoll-30cm/diagal-planscheibe-12-grit-1200 	https://shop.aquarus.net/media/images/org/1001003179-002.jpg 	in_stock	Aquarus	1001002438 	no	0.6800 kg	0.6800 kg
1001001035	Dia Mini Sägeblatt 60x6mm 	Galvanisch belegte Trennscheibe, Durchmesser 60mm, Stärke ca. 3mm,  Schaft 6mm, für Mineralien und Naturstein bis Mohshärte 6.Wir empfehlen mit Wasser oder Schneidöl zu arbeiten. 	11.499999999978 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diagal-mini-saegeblatt/dia-mini-saegeblatt-60x6mm 	https://shop.aquarus.net/media/images/org/1001001035-005.jpg 	in_stock	Aquarus	1001001035 	no	0.0800 kg	0.0800 kg
1001001036	Dia Mini Sägeblatt 75x6mm 	Galvanisch belegte Trennscheibe, Durchmesser 75mm, Stärke ca. 3mm,  Schaft 6mm, für Mineralien und Naturstein bis Mohshärte 6.Wir empfehlen mit Wasser oder Schneidöl zu arbeiten. 	12.900000000055 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diagal-mini-saegeblatt/dia-mini-saegeblatt-75x6mm 	https://shop.aquarus.net/media/images/org/1001001036-004.jpg 	in_stock	Aquarus	1001001036 	no	0.0800 kg	0.0800 kg
1001001037	Dia Mini Sägeblatt 100x10mm 	Galvanisch belegte Trennscheibe, Durchmesser 100mm, Stärke ca. 3mm,  Schaft 6mm, für Mineralien und Naturstein bis Mohshärte 6.Wir empfehlen mit Wasser oder Schneidöl zu arbeiten. 	14.999999999992 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diagal-mini-saegeblatt/dia-mini-saegeblatt-100x10mm 	https://shop.aquarus.net/media/images/org/1001001037-004.jpg 	in_stock	Aquarus	1001001037 	no	0.1000 kg	0.1000 kg
1001002933	DiaGal Rundfeile 4Stk, 0,8-1,5mm 	Diamantbeschichtete Handfeile zum Aufreiben von Bohrlöchern, Geeignet für Perlen, Korallen, Bernstein aber auch Edelstein bis MohsHärte 8 Durchmesser: 0,8mm,1,0mm,1,2mm,1,5mm, Körnung 240 	6.800000000017 EUR	new	https://shop.aquarus.net/de/handwerkzeug/diagal-feilen/diagal-rundfeile-4stk-0-8-1-5mm 	https://shop.aquarus.net/media/images/org/1001002933.JPG 	in_stock	Aquarus	1001002933 	no	0.2000 kg	0.2000 kg
1001003819	Spacer/ Abstandshalter AQUILA6  1" (2,54cm) 	Aluminium Abstandshalter Breite 1' (2,54cm) zum Ausgleich der Schleifradabstände, passend für AQUILA6 Aufnahmen und alle anderen Schleifmaschinen, Bohrung  1' (2,54cm) 	0 EUR	new	https://shop.aquarus.net/de/schleifmaschinen/aquarus-schleifmaschine/zubehoer-aquila/spacer-abstandshalter-aquila6-1-2-54cm 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003819 	no	0.0500 kg	0.0500 kg
1001003821	Spacer/ Abstandshalter AQUILA6  1/2"" (1,27cm) 	Aluminium Abstandshalter Breite 1/2' (1,27cm) zum Ausgleich der Schleifradabständen, passend für AQUILA6 Aufnahmen und alle anderen Schleifmaschinen, Bohrung  1' (2,54cm) 	9.000000000019 EUR	new	https://shop.aquarus.net/de/schleifmaschinen/aquarus-schleifmaschine/zubehoer-aquila/spacer-abstandshalter-aquila6-1-2-1-27cm 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003821 	no	0.0500 kg	0.0500 kg
1001003820	Spacer/ Abstandshalter AQUILA6  3/4"" (1,9cm) 	Aluminium Abstandshalter Breite 3/4 ' (1,90cm) zum Ausgleich der Schleifradabständen, passend für AQUILA6 Aufnahmen und alle anderen Schleifmaschinen, Bohrung  1' (2,54cm) 	9.000000000019 EUR	new	https://shop.aquarus.net/de/schleifmaschinen/aquarus-schleifmaschine/zubehoer-aquila/spacer-abstandshalter-aquila6-3-4-1-9cm 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003820 	no	0.0500 kg	0.0500 kg
1001002929	DiaGal Kegelsenker 8mm, Schaft 3,0mm 	Galvanisch belegter Kegelsenker 8mm, Schaft 3,0mm 	3.000000000046 EUR	new	https://shop.aquarus.net/de/schaftwerkzeuge/schleifstifte/diagal-schleifstifte/diagal-kegelsenker-8mm-schaft-3-0mm 	https://shop.aquarus.net/media/images/org/1001002929-003.jpg 	in_stock	Aquarus	1001002929 	no	0.0040 kg	0.0040 kg
1001002930	DiaGal Kegelsenker 10mm, Schaft 3,0mm 	Galvanisch belegter Kegelsenker 10mm, Schaft 3,0mm 	3.000000000046 EUR	new	https://shop.aquarus.net/de/schaftwerkzeuge/schleifstifte/diagal-schleifstifte/diagal-kegelsenker-10mm-schaft-3-0mm 	https://shop.aquarus.net/media/images/org/1001002930-008.jpg 	in_stock	Aquarus	1001002930 	no	0.0040 kg	0.0040 kg
1001002931	DiaGal Kegelsenker 14mm, Schaft 3,0mm 	Galvanische belegter Kegelsenker 14mm, Schaft 3,0mm 	3.000000000046 EUR	new	https://shop.aquarus.net/de/schaftwerkzeuge/schleifstifte/diagal-schleifstifte/diagal-kegelsenker-14mm-schaft-3-0mm 	https://shop.aquarus.net/media/images/org/1001002930-008.jpg 	in_stock	Aquarus	1001002931 	no	0.0060 kg	0.0060 kg
1001002932	DiaGal Kegelsenker 6mm, Schaft 2,35mm 	Galvanisch belegter Kegelsenker 6mm, Schaft 2,35mm 	3.000000000046 EUR	new	https://shop.aquarus.net/de/schaftwerkzeuge/schleifstifte/diagal-schleifstifte/diagal-kegelsenker-6mm-schaft-2-35mm 	https://shop.aquarus.net/media/images/org/1001002932-008.jpg 	in_stock	Aquarus	1001002932 	no	0.0030 kg	0.0030 kg
1001002591	Trägerscheibe AL 6"x1/4"-20 Gewinde ohne Belag 	Aluminiumplanscheibe ohne Belag, mit 1/4'-20 Gewinde. Die Scheibe wird auf die rechte Seite des Adapters der AQUILA6 geschraubt. Sie dient als Trägeraufnahme zum Polieren von Polierfilz oder Leder. Die Fixierung auf der Scheibe muss mit einem Kleber erfolgen. Diesen finden Sie unter der Waregruppe Kleben.  	55.00000000005 EUR	new	https://shop.aquarus.net/de/schleifmaschinen/aquarus-schleifmaschine/zubehoer-aquila/traegerscheibe-al-6x1-4-20-gewinde-ohne-belag 	https://shop.aquarus.net/media/images/org/1001002591-005.jpg 	in_stock	Aquarus	1001002591 	no	0.4500 kg	0.4500 kg
1001002327	Verbindungsstück 1/2"G,  AQUAPlug Konisch 	Verbindungsstück 1/2'G Aufnahme für Ständerbohmaschinen,  passend für Bohrer mit konischer Aufnahme wie die  AQUAPlug Konisch Bohrer 	29.000000000048 EUR	new	https://shop.aquarus.net/de/bohren1/bohrspuehlkopf/verbindungsstueck-1-2g-aquaplug-konisch 	https://shop.aquarus.net/media/images/org/1001002327-004.jpg 	in_stock	Aquarus	1001002327 	no	0.2500 kg	0.2500 kg
